Name,Street,Postal,Locality,Region,Phone,Mobile,Fax,Website,Products,Service,Keyword,Facilities,Categories,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,URL
EXPERTS2CARE LTD,"Bow Hill Windmill Lane, Albrighton ",WV7 3BS,Albrighton ,Staffordshire England,01902 375619,07811 469450,NA,www.experts2care.com,NA,NA,"Social Services, Recruitment Consultants",NA,NA,09:00 - 18:00,09:00 - 18:00,Closed,Closed,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,https://api.scraperapi.com/?url=https%3A%2F%2Falbrighton-south-staffordshire.cylex-uk.co.uk%2Fcompany%2Fexperts2care-ltd-24380156.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
A-Line Audio Visual Services,"THE EMMARICK, PARKHILL ",AB21 7AT,Dyce ,Aberdeenshire Scotland,01224 723377,01224 723399,NA,www.a-line.co.uk,"Sound Equipment, Audio Visual Equipment",Audio-Visual Equipment Hire,"Audio Visual Production, AV Production, Audio Visual Services, Sound Production, Audio Production, Audio Equipment, Av Equipment, Visual Equipment, Testimonials, Audio-Visual Equipment & Supplies, A Line, Visual Productions, Audio-Visual Consultants",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fdyce.cylex-uk.co.uk%2Fcompany%2Fa-line-audio-visual-services-17158621.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Tri-Cam,"9, WOODCROFT AVENUE ",AB22 8WY,Bridge Of Don ,Aberdeen City Scotland,01224 705250,020 7221 3969,NA,,NA,NA,"Sound Services, Audio Services, Av Services, Audio Visual Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbridge-of-don.cylex-uk.co.uk%2Fcompany%2Ftri-cam-17037302.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Yates Welding Co Ltd.,20 Anderson Street ,ML6 0AA,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,"Metal Products Manufacturer, Manufacture of Metal Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fyates-welding-co-ltd--20957978.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Grahams Video Productions,23 Southfield Road ,G68 9DQ,Cumbernauld ,North Lanarkshire Scotland,01236 730770,NA,NA,www.dvdwed.com,Wedding Favours,"Wedding Planner, Wedding Planning, Wedding Services, Weddings","Wedding Supplies, Wedding Accessories, Wedding Ideas, Wedding Video, Wedding Supplies & Services, Wedding DVD, Wedding Suppliers, Wedding Films, Wedding Shops, Wedding Stores, Hotel, Services, Video, Scotland, DVD, Castle, Film and Video Services, Best Deals, Gleneagles, Scottish Wedding Videos",NA,NA,08:30 - 17:30,08:30 - 17:30,08:30 - 12:30,Closed,08:30 - 17:30,08:30 - 17:30,08:30 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fcumbernauld.cylex-uk.co.uk%2Fcompany%2Fgrahams-video-productions-17096818.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Increase The Wedge,52 Castle St ,ML3 6BU,Hamilton ,South Lanarkshire Scotland,01698 892545,NA,NA,madeinscotland.agency,NA,"email marketing services, e-commerce systems, domain name registration, logo design, search engine marketing services, search engine optimisation services, website hosting, website maintenance, internet services, content management systems, social media, web design, website design, SEO, Search Engine Optimisation, Search Engine Marketing","Web Designers, Web Design and Development, Business Services, Internet, Email Marketing, Internet Marketing, Ecommerce Systems, Digital & Online Marketing Agency",NA,NA,09:00 - 17:30,09:00 - 17:30,Closed,Closed,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fhamilton-south-lanarkshire.cylex-uk.co.uk%2Fcompany%2Fincrease-the-wedge-23049449.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
b & b Lifting Equipment Ltd,Stirling Rd ,ML6 7UD,Airdrie ,North Lanarkshire Scotland,01236 760765,01236 748903,NA,,NA,NA,"Payroll Services, Steel Buildings, Telephone Systems, Phone Systems, Copiers, Lifting Gear, Ecommerce Web Design, Digital Copiers, Credit Card Processing, Time Clocks, Pos System, Color Copier, Copy Machine",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fb---b-lifting-equipment-ltd-17083498.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Mood Flowers Limited,"Unit 51, Anniesland Business Park ",G13 1AY,Glasgow ,Glasgow City Scotland,0845 362 0982,NA,NA,www.moodflowers.com,Pet Food,NA,"Wedding Flowers, Pet Shop, Flower Delivery, Birthday Flowers, Funeral Flowers, Wedding Bouquets, Corporate Flowers, Wedding Florists, Garden Seeds and Plants, Fertilizer, Seed Suppliers",NA,Florists,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fglasgow.cylex-uk.co.uk%2Fcompany%2Fmood-flowers-limited-22693536.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Glasgow Wedding Cars,Bowhouse ,G45 0AB,Glasgow ,Glasgow City Scotland,7504131658,NA,NA,www.glasgow-wedding-cars.com,NA,"Wedding Car Hire, Limo Hire","Wedding Cars, Vintage Wedding Cars, Wedding Photography, Wedding Photographers, Vintage, Campervans, Bentley, Rolls-Royce, Beauford, White Wedding, Cheap Wedding Cars, Glasgow Limos, limo hire paisley, Scotland wedding cars, wedding car hire Ayrshire, wedding car hire Lanarkshire, wedding car hire paisley, wedding cars Ayrshire, wedding cars Lanarkshire, wedding cars paisley, wedding cars Renfrewshire",NA,NA,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,https://api.scraperapi.com/?url=https%3A%2F%2Fglasgow.cylex-uk.co.uk%2Fcompany%2Fglasgow-wedding-cars-26361783.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Scotch Pie Design,40 WOODBURN AVENUE ,ML6 9EW,Airdrie ,North Lanarkshire Scotland,01236 604434,NA,NA,,NA,Advertising,"Advertising Agency, Internet Advertising, Web Advertising, Banner Advertising",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fscotch-pie-design-17066106.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Adelles Too,"88, DEEDES STREET ",ML6 9AF,Airdrie ,North Lanarkshire Scotland,01236 606679,01236 750143,01664 565040,,"Beer, Spirits, Beverages",NA,"Beer Retail, Off Licences & Wine Merchants, Retailers, Newsagents, Retail, Drinks, Wines Spirits Beer Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fadelles-too-17160141.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Iqbal Stores,13 Cairn View ,ML6 9EF,Airdrie ,North Lanarkshire Scotland,01236 750950,NA,NA,,NA,NA,"Off-licence, Off Licences & Wine Merchants",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fiqbal-stores-19854867.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Timpson,77 South Bridge Street ,ML6 6JH,Airdrie ,North Lanarkshire Scotland,01236 752331,NA,NA,www.timpson.co.uk," Mini Vault Safes, Badges, Ceramic Business Signs, Cigarette Waste Bin, Custom Sized Engraved Signs, Engravable Pet Tags, Fire Signs, Garden Furniture, Gate and Garage Door Remotes, Gifts, Hazard Signs, House Numbers, House Signs, Information Signs, John Timpson Books, Key Tags, Keyrings, Letterboxes, Lockers, Memorial Plaques, Newspaper Holders, Padlocks, Pens, Pet Name Plaques, Photo Engraved Granite, Presentation & Gift Plates, Safes, School Badges, School Badges, Security Boxes, Sign Care Products, Sign Care Products, Stainless Steel & Brass Business Signs, Stamps , Table Signs & Door Sliders, Trophies, Walking Sticks & Umbrellas, Zippo Lighters, Stamps","Carpet Cleaner Hire, Remote Car Keys, Mobile Locksmiths, Shoe Repairs, Domestic Locksmiths Services, Engraving, Photo ID, Locksmith, Photo Processing, Clothing Repair & Alterations, Watch Repairs, Business Engraving, Dry Cleaning & Laundry, Locker Repairs, Non Remote Car Keys, Key Cutting","Photo Engraving, Letter Boxes, Engraving Business, Mini Vault Safes",NA,"Locksmith, Mobile Locksmith, Domestic Locksmith",09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Ftimpson-19557995.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Alix's Wedding Cars,21 HILLHOUSE ROAD ,FK6 5PG,Denny ,Falkirk Scotland,0132 441 0028,0160-481-5023,NA,,NA,Wedding Planner,"Wedding Accessories, Wedding Ideas, Wedding Suppliers, Wedding Shops, Wedding Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fdenny.cylex-uk.co.uk%2Fcompany%2Falix%2527s-wedding-cars-18711791.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
DR FIX LIMITED,91 Alexander Street ,ML6 0BD,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,"Watch Repairs, Clock Repairs, Jewellery Repairs",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fdr-fix-limited-25498967.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Argos Airdrie Retail Park,"Unit 4 Retail Park,Gartlea Road ",ML6 9JB,Airdrie ,North Lanarkshire Scotland,01993 707889,0845 640 2020,0845 403 3030,www.argos.co.uk,"baby products, clothes, gifts, beauty products, jewellery, watches, toys",NA,Department Store,NA,Home Retail Store,09:00 - 20:00,09:00 - 20:00,09:00 - 18:00,10:00 - 18:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fargos-airdrie-retail-park-17037576.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Watch Medic Limited,91 ALEXANDER STREET ,ML6 0BD,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,"Jewellery Repairs, Watch Repairs, Clock Repairs",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fthe-watch-medic-limited-22132620.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Cash Generator Airdrie,11-15 Hallcraig Street ,ML6 6AH,Airdrie ,North Lanarkshire Scotland,01236 758900,NA,NA,www.cashgenerator.co.uk,"PC Games, Console Gaming, DVDs, Video DVDs, Music CDs, PCs, Laptops, TVs, Recorders, Photographic Equipment, Sound Equipment, Mobile Phones, Home Phones, Toys, Games, Musical Instruments, Collectables, Beauty Products, Outdoor Equiment, Sporting Goods, Jewellery, Watches, Gifts","Buy Online, Bag a bargain, Gold deals, Buy back, Short term loans, Travel Money, Cheque Cashing, Pawnbroking","Cash Generator, DVD, TV, Recorder, Home Phone, Buybacks, Gaming Consoles, DVDs & Videos","instant cash, cash for gold",NA,09:00 - 05:30,09:00 - 05:30,09:30 - 17:30,Closed,09:00 - 05:30,09:00 - 05:30,09:00 - 05:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fcash-generator-airdrie-17174091.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
RAMSDENS PAWNBROKERS,10B South Bridge Street ,ML6 6JF,Airdrie ,North Lanarkshire Scotland,01236 758800,NA,NA,www.ramsdensforcash.co.uk,"PRE-OWNED WATCHES, Jewellery, Mobile Phones, Gold, Silver","Travel Money, Travel Card, Jewellery, Sell Your Gold, Pawnbroking Loans, Cheque Cashing, Western Union, International Money Transfers","Pawnbrokers, International Money Transfer, Personal Loans",NA,NA,09:30 - 17:00,09:30 - 17:00,09:30 - 16:00,Closed,09:30 - 17:00,09:30 - 17:00,09:30 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Framsdens-pawnbrokers-19244074.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Glasgow Recycling and Renewable Energy Centre Viridor,"Pioneer House, Europoint Office Park",ML1 4UF,Holytown ,North Lanarkshire Scotland,0141 301 1212,NA,NA,www.transformingwasteinglasgow.com,NA,Recycling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fholytown.cylex-uk.co.uk%2Fcompany%2Fglasgow-recycling-and-renewable-energy-centre-viridor-23041588.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Viridor Motherwell,"Pioneer House, Europoint Office Park",ML1 4UF,Holytown ,North Lanarkshire Scotland,0141 781 9151,NA,NA,viridor.co.uk,NA,Waste Collection,"Head Office, Corporate Head Office Management",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fholytown.cylex-uk.co.uk%2Fcompany%2Fviridor-motherwell-22975578.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
ON SITE PROJECT SERVICES LTD,61 Albion Street ,ML5 3SE,Coatbridge ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,Materials Recovery Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fon-site-project-services-ltd-25633189.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
"Henry Waste, Skip Hire & House Clearances",Greenhill Ind Est Coltswood Rd ,ML5 2AA,Coatbridge ,North Lanarkshire Scotland,01236 443333,NA,NA,https://www.henrywastemanagement.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,NA,NA,NA,NA,"Garbage Dump Service, Moving Company, Junk Dealer, Recycling Centre, Plastic Product Manufacturer",08:00 - 17:00,08:00 - 17:00,08:00 - 12:00,Closed,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fhenry-waste--skip-hire---house-clearances-27133858.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Elite Waste Management Limited,"Viking Road, Unit 3A, Viking Works",ML6 9SE,Airdrie ,North Lanarkshire Scotland,0870 620 8112,NA,NA,airdrie.ukorg.org,NA,NA,NA,NA,NA,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Felite-waste-management-limited-27151807.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Olleco Scotland,"Unit 6, Palacecraig Street ",ML5 4RY,Coatbridge ,North Lanarkshire Scotland,01236 433567,01236 433650,NA,www.olleco.co.uk,NA,Waste Collection,Waste Merchants,NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Folleco-scotland-17139858.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Northburn Industrial Services Ltd,70 NORTHBURN ROAD ,ML5 2HY,Coatbridge ,North Lanarkshire Scotland,01236 427514,01236 441148,NA,,NA,"Hazardous Waste Disposal, Waste Collection, Waste Disposal, Rubbish Removal, Waste Removal","Hazardous Waste Treatment, Waste Management, Garbage Collection, Petroleum Products Treatment, Petroleum Treatment, Chemical Waste Disposal, Waste Oil, Waste Management Companies, Waste Oil Disposal, Vacuum Tanker Hire, Marine Waste, Chemical Handling, Northburn Industrial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fnorthburn-industrial-services-ltd-17163415.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Greenerleaf Estate Maintenance Ltd.,91 Alexander Street ,ML6 0BD,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,Landscape Services,Waste Management,NA,Landscape Gardeners,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fgreenerleaf-estate-maintenance-ltd--22532695.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Henry Home Uplifts,Coltswood Rd ,ML5 2AA,Coatbridge ,North Lanarkshire Scotland,01236 443333,NA,NA,http://www.henryhomeuplifts.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,NA,NA,NA,NA,Garbage Dump Service,08:00 - 17:00,08:00 - 17:00,08:00 - 13:00,Closed,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fhenry-home-uplifts-27133857.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Able Power Washing,15 Whitehill Avenue ,ML6 6PL,Airdrie ,North Lanarkshire Scotland,07948 695983,NA,NA,,NA,Drainage,NA,NA,"Drainage Service, Septic Tank Cleaning, Hazardous Waste Service, Gutter Installation Service",08:30 - 17:30,08:30 - 17:30,08:30 - 14:00,Closed,08:30 - 17:30,08:30 - 17:30,08:30 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fable-power-washing-26337382.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Johnston Jewellers,4 Graham St ,ML6 6BU,Airdrie ,North Lanarkshire Scotland,01236 753109,01452 531010,NA,,Gold,"antique clocks, charm bracelets, clocks & watches retail & repairs, costume jewellery, diamond specialists, engagement rings, gold, gold jewellery, gold shops, gold buyers, goldsmiths & silversmiths, jewellers, jewellery boxes, jewellery appraisals, jewellery repairs, jewellery making, silver jewellery, scrap gold, wedding rings","Jewellery Box, Jewellery Supplies, silversmiths & goldsmiths",NA,NA,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,Closed,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fjohnston-jewellers-17133671.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
ISS/ Techtrade,"Unit 18 Laverock Road, Stirling Road Industrial Estate ",ML6 7UD,Airdrie ,North Lanarkshire Scotland,01236 751505,0800 849 1121,NA,tech.trade,NA,NA,"IT Services, IT Consultants, Smartphones, Apple iPhone, Apple iPad, Apple iMac, Apple Watch, Apple Displays, Apple Mac-Mini, Apple MacBooks",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fiss--techtrade-23866298.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
AM EVENT SUPPORT LIMITED,18 South Biggar Road ,ML6 9LZ,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,Waste Management,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fam-event-support-limited-23992122.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Gray's Jewellers (C) Limited,17 FLOWERHILL STREET ,ML6 6AP,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,Watches,NA,Jewellery Shops,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fgray%2527s-jewellers--c--limited-22530820.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Johnston Jewellers Ltd.,20 ANDERSON STREET ,ML6 0AA,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,Watches,NA,"Jewellery Shops, Jewellery Repairs, Watch Repairs, Clock Repairs",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fjohnston-jewellers-ltd--22602843.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Cash For Clothes,86 DEEDES STREET ,ML6 9AF,Airdrie ,North Lanarkshire Scotland,0141 952 2644,NA,NA,glasgow-recycling.co.uk,"Textile Waste, Watches, Dresses, Bags, Jackets, Textiles, Sandals, Shirts, Garments, Slippers, Gloves, Skirts, Jeans, Coats, Hats, Shorts, Handbags, Belts, T-Shirts, Scarves, Suits, Socks, Ties, Wallets",Recycling,"Cash 4 Clothes, Used Clothing, Clothes Bank, Clothing Bank, Unwanted Clothes, Unwanted Textiles, Textile Bank, Clothing Recycling, Donate Clothes, Textile Recyclers, Used Clothes, Second-Hand Clothing, Second-Hand Clothes, Recycling Bank, Textile Recycling, Clothes Recycling, Charities, Clothes, Shoes, Boots, Trainers, Cash, Children's Clothes, Purses, Blouses, Household Items, Recycling Bins, Household Textiles, School Collections, Recycling Banks Scotland",NA,NA,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,Closed,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fcash-for-clothes-17777804.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
H m l Floorcovering Contractors,6 Shelley Drive ,G71 8TA,Bothwell ,South Lanarkshire Scotland,01698 854589,NA,NA,,NA,Flooring Services,"Flooring Contractors, Wallcovering Installation, Tiling Contractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbothwell.cylex-uk.co.uk%2Fcompany%2Fh-m-l-floorcovering-contractors-17272738.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
"Stanley, a G, Ltd","9 EASTERHOUSE, TOWNSHIP CENTRE ",G34 9DT,Glasgow ,Glasgow City Scotland,0141-773-0560,NA,NA,,"Wallpaper, Wallcoverings",NA,Wallpaper Borders,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fglasgow.cylex-uk.co.uk%2Fcompany%2Fstanley--a-g--ltd-18686150.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Thru Deck Services Ltd,UNIT 6 347 ORBISTON STREET ,ML1 1QW,Motherwell ,North Lanarkshire Scotland,01698 239 224,01698 404 401,NA,,Wallcoverings,Decking,"Manufacturing, Wallcovering Installation, Flooring Contractors, Tiling Contractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fmotherwell.cylex-uk.co.uk%2Fcompany%2Fthru-deck-services-ltd-19743449.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Martin Flooring Ltd.,79 GLENTANAR DRIVE ,G69 0HW,Moodiesburn ,North Lanarkshire Scotland,NA,NA,NA,,Wallcoverings,NA,"Wallcovering Installation, Flooring Contractors, Tiling Contractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fmoodiesburn.cylex-uk.co.uk%2Fcompany%2Fmartin-flooring-ltd--20592205.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Homestyle By Fads,"RANNOCH RD, UNIT C BIRKENSHAW EST ",G71 5PR,Uddingston ,North Lanarkshire Scotland,01698 814529,NA,NA,,"Wallpaper, Wallcoverings",NA,Wallpaper Borders,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fuddingston.cylex-uk.co.uk%2Fcompany%2Fhomestyle-by-fads-18784424.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Glitter Wallpaper Coverings,"3 Dalilea Gardens, Easterhouse ",G34 0EZ,Glasgow ,Glasgow City Scotland,07492 865916,NA,NA,,NA,Home Improvements,"Local Business, Shopping & Retail, Business Services, Chunky Glitter, Glitter Wallpaper, Glitter Wallpaper Coverings",NA,NA,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,https://api.scraperapi.com/?url=https%3A%2F%2Fglasgow.cylex-uk.co.uk%2Fcompany%2Fglitter-wallpaper-coverings-23789647.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Dulux Decorator Centre - Motherwell,Unit 17 Motherwell Business Centre  Coursington Road ,ML1 1PW,Motherwell ,North Lanarkshire Scotland,01698 262741,01698 264389,NA,www.duluxdecoratorcentre.co.uk,"floor paints, metal paint, exterior paint, masonry paint, dust sheets, workwear, ladders, platforms, brushes, rollers, wallpaper, wood filler, wood treatment",NA,"Paint Supplies, Floor Paint, Roller",NA,NA,07:00 - 17:00,07:00 - 17:00,08:00 - 12:00,Closed,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fmotherwell.cylex-uk.co.uk%2Fcompany%2Fdulux-decorator-centre---motherwell-17079436.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Best Price Wallpaper,The Boundary Shopping Village,ML5 3RT,Coatbridge ,North Lanarkshire Scotland,NA,NA,NA,www.untouchables.co.uk,Wallpaper,NA,"Designer Wallpaper, Wallpaper Stores, Buy Wallpaper Online, Coloroll Wallpaper, Crown Wallpaper, Fine Decor Wallpaper, Affordable Wallpaper, Best Price Wallpaper, Crown Wallpaper Designs, Erismann Wallpaper, Wallpaper for Sale Online, Wallpaper Sale UK",NA,NA,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fbest-price-wallpaper-26262866.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
